__time,/fmu/in/actuator_motors/control[0],/fmu/in/actuator_motors/control[10],/fmu/in/actuator_motors/control[11],/fmu/in/actuator_motors/control[1],/fmu/in/actuator_motors/control[2],/fmu/in/actuator_motors/control[3],/fmu/in/actuator_motors/control[4],/fmu/in/actuator_motors/control[5],/fmu/in/actuator_motors/control[6],/fmu/in/actuator_motors/control[7],/fmu/in/actuator_motors/control[8],/fmu/in/actuator_motors/control[9],/fmu/in/actuator_motors/reversible_flags,/fmu/in/actuator_motors/timestamp,/fmu/in/actuator_motors/timestamp_sample,/fmu/in/actuator_servos/control[0],/fmu/in/actuator_servos/control[1],/fmu/in/actuator_servos/control[2],/fmu/in/actuator_servos/control[3],/fmu/in/actuator_servos/control[4],/fmu/in/actuator_servos/control[5],/fmu/in/actuator_servos/control[6],/fmu/in/actuator_servos/control[7],/fmu/in/actuator_servos/timestamp,/fmu/in/actuator_servos/timestamp_sample,/fmu/out/vehicle_attitude/delta_q_reset[0],/fmu/out/vehicle_attitude/delta_q_reset[1],/fmu/out/vehicle_attitude/delta_q_reset[2],/fmu/out/vehicle_attitude/delta_q_reset[3],/fmu/out/vehicle_attitude/q[0],/fmu/out/vehicle_attitude/q[1],/fmu/out/vehicle_attitude/q[2],/fmu/out/vehicle_attitude/q[3],/fmu/out/vehicle_attitude/quat_reset_counter,/fmu/out/vehicle_attitude/timestamp,/fmu/out/vehicle_attitude/timestamp_sample
1745491941.435950,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.895661652,0.383239359,0.123428546,0.188900381,10.000000000,1745491941435405.000000000,1745491941435232.000000000
1745491941.436103,,,,,,,,,,,,,,,,-0.048629206,-0.525899649,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941435949.000000000,0.000000000,,,,,,,,,,,
1745491941.436122,0.026761414,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941436018.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.446041,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.893641591,0.387553841,0.124981180,0.188643590,10.000000000,1745491941445411.000000000,1745491941445234.000000000
1745491941.446119,0.026337730,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941446026.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.446149,,,,,,,,,,,,,,,,-0.049168974,-0.532277763,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941445956.000000000,0.000000000,,,,,,,,,,,
1745491941.455987,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.891599953,0.391919106,0.126352921,0.188371718,10.000000000,1745491941455449.000000000,1745491941455237.000000000
1745491941.456148,0.025911411,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941456080.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.456166,,,,,,,,,,,,,,,,-0.049489446,-0.538675904,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941456005.000000000,0.000000000,,,,,,,,,,,
1745491941.466067,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.889740050,0.395780236,0.127656877,0.188213810,10.000000000,1745491941465410.000000000,1745491941465240.000000000
1745491941.466282,0.025482502,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941466202.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.466305,,,,,,,,,,,,,,,,-0.049821939,-0.544383168,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941466080.000000000,0.000000000,,,,,,,,,,,
1745491941.475989,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.888149798,0.398839921,0.129174054,0.188230634,10.000000000,1745491941475417.000000000,1745491941475242.000000000
1745491941.476114,0.025051042,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941476038.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.476136,,,,,,,,,,,,,,,,-0.050539590,-0.549093246,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941475973.000000000,0.000000000,,,,,,,,,,,
1745491941.485966,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.886735320,0.401337028,0.130993232,0.188334987,10.000000000,1745491941485416.000000000,1745491941485245.000000000
1745491941.486037,,,,,,,,,,,,,,,,-0.051712841,-0.553158343,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941485954.000000000,0.000000000,,,,,,,,,,,
1745491941.486068,0.024617080,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941486005.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.496129,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.885292172,0.403807044,0.132909685,0.188501209,10.000000000,1745491941495428.000000000,1745491941495248.000000000
1745491941.496407,0.024180656,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941496249.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.496466,,,,,,,,,,,,,,,,-0.052958794,-0.557234049,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941496141.000000000,0.000000000,,,,,,,,,,,
1745491941.506004,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.883724511,0.406584471,0.134787723,0.188553289,10.000000000,1745491941505476.000000000,1745491941505250.000000000
1745491941.506091,0.023741813,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941506028.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.506109,,,,,,,,,,,,,,,,-0.054117203,-0.561722517,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941505964.000000000,0.000000000,,,,,,,,,,,
1745491941.516040,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.882033288,0.409710556,0.136608034,0.188395411,10.000000000,1745491941515426.000000000,1745491941515253.000000000
1745491941.516177,,,,,,,,,,,,,,,,-0.055207115,-0.566670418,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941516065.000000000,0.000000000,,,,,,,,,,,
1745491941.516208,0.023300596,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941516135.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.526074,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.880223691,0.413078189,0.138350517,0.188233927,10.000000000,1745491941525430.000000000,1745491941525256.000000000
1745491941.526271,0.022857049,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941526192.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.526297,,,,,,,,,,,,,,,,-0.056125868,-0.571932971,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941526100.000000000,0.000000000,,,,,,,,,,,
1745491941.536100,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.878354669,0.416498929,0.140116781,0.188119575,10.000000000,1745491941535434.000000000,1745491941535258.000000000
1745491941.536447,0.022411216,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941536377.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.536486,,,,,,,,,,,,,,,,-0.057016268,-0.577292681,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941536225.000000000,0.000000000,,,,,,,,,,,
1745491941.546978,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.876474023,0.419854879,0.141886905,0.188104361,10.000000000,1745491941545461.000000000,1745491941545261.000000000
1745491941.547136,0.021963144,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941547053.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.547157,,,,,,,,,,,,,,,,-0.057863902,-0.582582474,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941546971.000000000,0.000000000,,,,,,,,,,,
1745491941.556037,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.874577224,0.423192769,0.143691197,0.188083664,10.000000000,1745491941555434.000000000,1745491941555264.000000000
1745491941.556267,0.021512873,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941556134.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.556288,,,,,,,,,,,,,,,,-0.058745813,-0.587874115,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941556064.000000000,0.000000000,,,,,,,,,,,
1745491941.566014,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.872718394,0.426401526,0.145557657,0.188035682,10.000000000,1745491941565440.000000000,1745491941565267.000000000
1745491941.566261,0.021060452,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941566124.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.566282,,,,,,,,,,,,,,,,-0.059741657,-0.593024373,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941566052.000000000,0.000000000,,,,,,,,,,,
1745491941.575957,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.870891392,0.429402620,0.147529870,0.188139737,10.000000000,1745491941575442.000000000,1745491941575269.000000000
1745491941.576171,,,,,,,,,,,,,,,,-0.060819373,-0.597948849,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941576028.000000000,0.000000000,,,,,,,,,,,
1745491941.576187,0.020605925,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941576097.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.585984,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.868962944,0.432451218,0.149828568,0.188257128,10.000000000,1745491941585444.000000000,1745491941585272.000000000
1745491941.586144,,,,,,,,,,,,,,,,-0.062211979,-0.603083134,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941586004.000000000,0.000000000,,,,,,,,,,,
1745491941.586175,0.020149337,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941586075.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.595942,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.866810143,0.435800940,0.152427658,0.188370615,10.000000000,1745491941595458.000000000,1745491941595274.000000000
1745491941.596138,0.019690733,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941596065.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.596158,,,,,,,,,,,,,,,,-0.063811749,-0.608773232,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941595999.000000000,0.000000000,,,,,,,,,,,
1745491941.606025,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.864374042,0.439742118,0.155025885,0.188285917,10.000000000,1745491941605450.000000000,1745491941605277.000000000
1745491941.606333,0.019230163,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941606139.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.606371,,,,,,,,,,,,,,,,-0.065308295,-0.615299582,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941606048.000000000,0.000000000,,,,,,,,,,,
1745491941.616113,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.861675322,0.444267988,0.157568797,0.187919781,10.000000000,1745491941615503.000000000,1745491941615280.000000000
1745491941.616341,0.018767668,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941616249.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.616386,,,,,,,,,,,,,,,,-0.066695042,-0.622632146,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941616134.000000000,0.000000000,,,,,,,,,,,
1745491941.626175,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.858861864,0.449037164,0.160053015,0.187363818,10.000000000,1745491941625558.000000000,1745491941625282.000000000
1745491941.626445,0.018303296,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941626270.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.626482,,,,,,,,,,,,,,,,-0.068031423,-0.630301535,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941626155.000000000,0.000000000,,,,,,,,,,,
1745491941.636910,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.856146753,0.453602850,0.162481159,0.186700284,10.000000000,1745491941635657.000000000,1745491941635285.000000000
1745491941.637094,0.017837094,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941637019.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.637110,,,,,,,,,,,,,,,,-0.069427148,-0.637687624,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941636947.000000000,0.000000000,,,,,,,,,,,
1745491941.646067,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.853529036,0.457843333,0.164915681,0.186200052,10.000000000,1745491941645468.000000000,1745491941645288.000000000
1745491941.646281,0.017369108,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941646220.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.646309,,,,,,,,,,,,,,,,-0.070823357,-0.644654989,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941646105.000000000,0.000000000,,,,,,,,,,,
1745491941.657140,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.850920260,0.461985081,0.167232051,0.185844421,10.000000000,1745491941655514.000000000,1745491941655290.000000000
1745491941.657453,,,,,,,,,,,,,,,,-0.072019994,-0.651465952,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941657199.000000000,0.000000000,,,,,,,,,,,
1745491941.657532,0.016899386,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941657343.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.666167,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.848285496,0.466181815,0.169368252,0.185474038,10.000000000,1745491941665465.000000000,1745491941665293.000000000
1745491941.666275,,,,,,,,,,,,,,,,-0.072999366,-0.658301651,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941666141.000000000,0.000000000,,,,,,,,,,,
1745491941.666310,0.016427973,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941666226.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.676114,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.845541716,0.470587671,0.171339139,0.185065553,10.000000000,1745491941675470.000000000,1745491941675296.000000000
1745491941.676422,0.015954919,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941676274.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.676474,,,,,,,,,,,,,,,,-0.073738694,-0.665385187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941676158.000000000,0.000000000,,,,,,,,,,,
1745491941.686950,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.842720568,0.475129306,0.173187405,0.184608907,10.000000000,1745491941685474.000000000,1745491941685298.000000000
1745491941.687107,,,,,,,,,,,,,,,,-0.074316397,-0.672631323,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941687005.000000000,0.000000000,,,,,,,,,,,
1745491941.687143,0.015480268,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941687079.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.696075,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.839829385,0.479739159,0.174930081,0.184218183,10.000000000,1745491941695483.000000000,1745491941695301.000000000
1745491941.696312,0.015004069,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941696208.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.696338,,,,,,,,,,,,,,,,-0.074700058,-0.679957092,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941696100.000000000,0.000000000,,,,,,,,,,,
1745491941.706139,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.836881876,0.484368235,0.176679373,0.183849528,10.000000000,1745491941705478.000000000,1745491941705304.000000000
1745491941.706367,0.014526370,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941706307.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.706387,,,,,,,,,,,,,,,,-0.075051539,-0.687340915,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941706187.000000000,0.000000000,,,,,,,,,,,
1745491941.716043,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.833915651,0.488887250,0.178618088,0.183493048,10.000000000,1745491941715482.000000000,1745491941715307.000000000
1745491941.716360,0.014047218,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941716234.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.716398,,,,,,,,,,,,,,,,-0.075610727,-0.694680095,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941716120.000000000,0.000000000,,,,,,,,,,,
1745491941.726128,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.830914736,0.493210077,0.180930540,0.183272287,10.000000000,1745491941725522.000000000,1745491941725309.000000000
1745491941.726553,0.013566662,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941726369.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.726610,,,,,,,,,,,,,,,,-0.076509796,-0.701941609,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941726235.000000000,0.000000000,,,,,,,,,,,
1745491941.735955,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.827947021,0.497262299,0.183494642,0.183204159,10.000000000,1745491941735488.000000000,1745491941735312.000000000
1745491941.736031,0.013084749,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941735990.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.736046,,,,,,,,,,,,,,,,-0.077634931,-0.708965540,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941735949.000000000,0.000000000,,,,,,,,,,,
1745491941.746049,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.824930906,0.501482487,0.185804039,0.182978898,10.000000000,1745491941745490.000000000,1745491941745314.000000000
1745491941.746190,0.012601527,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941746141.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.746204,,,,,,,,,,,,,,,,-0.078521997,-0.716137886,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941746065.000000000,0.000000000,,,,,,,,,,,
1745491941.756056,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.821958065,0.505450130,0.188047364,0.183148324,10.000000000,1745491941755493.000000000,1745491941755317.000000000
1745491941.756320,0.012117046,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941756207.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491941.756341,,,,,,,,,,,,,,,,-0.079137765,-0.722958565,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941756106.000000000,0.000000000,,,,,,,,,,,
1745491941.766047,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.819108725,0.509098887,0.190300107,0.183480531,10.000000000,1745491941765495.000000000,1745491941765320.000000000
1745491941.766271,,,,,,,,,,,,,,,,-0.079743490,-0.729353428,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491941766124.000000000,0.000000000,,,,,,,,,,,
